"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
24.5,261,155,-12.7052176386289
24.5,261,156,-12.4083869279431
24.5,261,157,-12.1315819306607
24.5,261,158,-11.873843915478
24.5,261,159,-11.6343061706228
24.5,261,160,-11.4121850048079
24.5,261,161,-11.2067708027144
24.5,261,162,-11.0174194324815
24.5,261,163,-10.843544148644
24.5,261,164,-10.6846080405918
24.5,261,165,-10.5401170209792
24.5,261,166,-10.4096133162794
24.5,261,167,-10.2926694039172
24.5,261,168,-10.1888823315349
24.5,261,169,-10.0978683504844
24.5,261,170,-10.0192577954656
24.5,261,171,-9.95269014408284
24.5,261,172,-9.89780919328516
24.5,261,173,-9.8542582938882
24.5,261,174,-9.82167558961817
24.5,261,175,-9.79968921356974
24.5,261,176,-9.78791240298473
24.5,261,177,-9.78593850336381
24.5,261,178,-9.79333584577295
24.5,261,179,-9.80964249758448
24.5,261,180,-9.83436090767323
24.5,262,0,7.05927299163272
24.5,262,1,7.07498366101794
24.5,262,2,7.08685460231449
24.5,262,3,7.09489493858922
24.5,262,4,7.09911511583409
24.5,262,5,7.09952692218281
24.5,262,6,7.09614350759414
24.5,262,7,7.08897940391495
24.5,262,8,7.0780505452498
24.5,262,9,7.06337428857251
24.5,262,10,7.04496943451721
24.5,262,11,7.02285624828318
24.5,262,12,6.9970564805787
24.5,262,13,6.96759338851508
24.5,262,14,6.93449175634197
24.5,262,15,6.89777791589135
24.5,262,16,6.85747976656813
24.5,262,17,6.81362679469345
24.5,262,18,6.76625009196983
24.5,262,19,6.71538237279894
24.5,262,20,6.66105799014139
24.5,262,21,6.60331294956492
24.5,262,22,6.54218492108405
24.5,262,23,6.47771324834976
24.5,262,24,6.4099389547048
24.5,262,25,6.33890474557755
24.5,262,26,6.26465500664733
24.5,262,27,6.18723579717643
24.5,262,28,6.1066948378701
24.5,262,29,6.02308149259574
24.5,262,30,5.9364467432679
24.5,262,31,5.84684315718641
24.5,262,32,5.75432484610226
24.5,262,33,5.65894741628043
24.5,262,34,5.5607679088307
24.5,262,35,5.45984472958875
24.5,262,36,5.35623756784903
24.5,262,37,5.25000730328062
24.5,262,38,5.14121590039655
24.5,262,39,5.02992628999732
24.5,262,40,4.9162022370699
24.5,262,41,4.80010819469604
24.5,262,42,4.68170914360654
24.5,262,43,4.5610704171131
24.5,262,44,4.43825751125468
24.5,262,45,4.31333588011182
24.5,262,46,4.18637071636868
24.5,262,47,4.05742671733817
24.5,262,48,3.92656783680965
24.5,262,49,3.79385702322899
24.5,262,50,3.65935594487713
24.5,262,51,3.52312470287167
24.5,262,52,3.38522153297666
24.5,262,53,3.2457024973633
24.5,262,54,3.10462116761861
24.5,262,55,2.96202830044477
24.5,262,56,2.8179715076269
24.5,262,57,2.67249492196826
24.5,262,58,2.52563886099376
24.5,262,59,2.37743949030475
24.5,262,60,2.22792848852376
24.5,262,61,2.07713271579667
24.5,262,62,1.92507388781702
24.5,262,63,1.77176825730091
24.5,262,64,1.61722630477001
24.5,262,65,1.46145244039177
24.5,262,66,1.30444471848101
24.5,262,67,1.14619456608425
24.5,262,68,0.986686526849636
24.5,262,69,0.825898021131552
24.5,262,70,0.663799122993354
24.5,262,71,0.500352354456212
24.5,262,72,0.335512497000795
24.5,262,73,0.169226419965308
24.5,262,74,0.00143292510214175
24.5,262,75,-0.167937393839739
24.5,262,76,-0.338962278044398
24.5,262,77,-0.511727919019473
24.5,262,78,-0.686329064811346
24.5,262,79,-0.862869119824346
24.5,262,80,-1.04146024143962
24.5,262,81,-1.22222343704568
24.5,262,82,-1.4052886655111
24.5,262,83,-1.59079494755312
24.5,262,84,-1.77889048988908
24.5,262,85,-1.96973282850708
24.5,262,86,-2.16348899686586
24.5,262,87,-2.36033572534299
24.5,262,88,-2.56045967880563
24.5,262,89,-2.76405773979516
24.5,262,90,-2.97133734551074
24.5,262,91,-3.18251688756686
24.5,262,92,-3.3978261844059
24.5,262,93,-3.61750703729206
24.5,262,94,-3.84181388202358
24.5,262,95,-4.0710145499022
24.5,262,96,-4.30539115312535
24.5,262,97,-4.54524111164794
24.5,262,98,-4.79087834073345
24.5,262,99,-5.04263462091456
24.5,262,100,-5.30086117494676
24.5,262,101,-5.56593047959911
24.5,262,102,-5.8382383438096
24.5,262,103,-6.1182062888492
24.5,262,104,-6.40628427067266
24.5,262,105,-6.70295378952103
24.5,262,106,-7.00873143693684
24.5,262,107,-7.32417293538384
24.5,262,108,-7.6498777301423
24.5,262,109,-7.98649419624783
24.5,262,110,-8.33472552357914
24.5,262,111,-8.69533633851427
24.5,262,112,-9.06916010718662
24.5,262,113,-9.45710733731568
24.5,262,114,-9.8601745431998
24.5,262,115,-10.2794538460651
24.5,262,116,-10.7161429240614
24.5,262,117,-11.171554761106
24.5,262,118,-11.647126203068
24.5,262,119,-12.1444236005091
24.5,262,120,-12.6651426121033
24.5,262,121,-13.2110972505267
24.5,262,122,-13.7841899550756
24.5,262,123,-14.3863490156324
24.5,262,124,-15.0194106546656
24.5,262,125,-15.6849082996536
24.5,262,126,-16.383707837082
24.5,262,127,-17.1153910371333
24.5,262,128,-17.8772377572133
24.5,262,129,-18.6625996424897
24.5,262,130,-19.458439044073
24.5,262,131,-20.2419663690267
24.5,262,132,-20.9769605493229
24.5,262,133,-21.6119144592784
24.5,262,134,-22.0843246626801
24.5,262,135,-22.3354082645545
24.5,262,136,-22.3324377695887
24.5,262,137,-22.0844631994235
24.5,262,138,-21.637788221103
24.5,262,139,-21.055357266408
24.5,262,140,-20.3964317358919
24.5,262,141,-19.7064294469091
24.5,262,142,-19.015794138415
24.5,262,143,-18.3430025464716
24.5,262,144,-17.69826011176
24.5,262,145,-17.0865099966376
24.5,262,146,-16.509526649405
24.5,262,147,-15.9672634057228
24.5,262,148,-15.4586831497819
24.5,262,149,-14.982256302059
24.5,262,150,-14.5362526011143
24.5,262,151,-14.1189076307845
24.5,262,152,-13.7285141951891
24.5,262,153,-13.3634690471575
24.5,262,154,-13.0222933996589
24.5,262,155,-12.7036383104891
24.5,262,156,-12.4062815933345
24.5,262,157,-12.129120228213
24.5,262,158,-11.8711606238769
24.5,262,159,-11.6315081038528
24.5,262,160,-11.4093563938775
24.5,262,161,-11.2039775295685
24.5,262,162,-11.0147123874214
24.5,262,163,-10.8409619138903
24.5,262,164,-10.6821790523798
24.5,262,165,-10.5378613256047
24.5,262,166,-10.4075440081397
24.5,262,167,-10.2907938132071
24.5,262,168,-10.1872030139845
24.5,262,169,-10.0963839200177
24.5,262,170,-10.0179636319346
24.5,262,171,-9.95157900158972
24.5,262,172,-9.89687172951323
24.5,262,173,-9.85348353693599
24.5,262,174,-9.82105135578645
24.5,262,175,-9.79920248715874
24.5,262,176,-9.78754968725548
24.5,262,177,-9.78568615026399
24.5,262,178,-9.79318037071351
24.5,262,179,-9.80957088438361
24.5,262,180,-9.83436090767323
24.5,263,0,7.05927299163272
24.5,263,1,7.07500392611342
24.5,263,2,7.08689342061229
24.5,263,3,7.09495068697815
24.5,263,4,7.09918624516328
24.5,263,5,7.09961194330905
24.5,263,6,7.09624097833299
24.5,263,7,7.08908791691696
24.5,263,8,7.07816871680967
24.5,263,9,7.0635007483659
24.5,263,10,7.04510281624706
24.5,263,11,7.02299518120572
24.5,263,12,6.997199581868
24.5,263,13,6.96773925641478
24.5,263,14,6.93463896404393
24.5,263,15,6.89792500607296
24.5,263,16,6.85762524651367
24.5,263,17,6.81376913191959
24.5,263,18,6.7663877102721
24.5,263,19,6.71551364863355
24.5,263,20,6.66118124925659
24.5,263,21,6.60342646379697
24.5,263,22,6.54228690523555
24.5,263,23,6.47780185707221
24.5,263,24,6.41001227931273
24.5,263,25,6.33896081072868
24.5,263,26,6.26469176683123
24.5,263,27,6.18725113296354
24.5,263,28,6.10668655188331
24.5,263,29,6.02304730517783
24.5,263,30,5.93638428783
24.5,263,31,5.84674997523486
24.5,263,32,5.75419838195373
24.5,263,33,5.65878501148762
24.5,263,34,5.56056679635351
24.5,263,35,5.45960202775727
24.5,263,36,5.35595027417628
24.5,263,37,5.2496722881928
24.5,263,38,5.14082990095805
24.5,263,39,5.02948590371492
24.5,263,40,4.91570391586695
24.5,263,41,4.79954823915123
24.5,263,42,4.68108369755414
24.5,263,43,4.56037546270109
24.5,263,44,4.43748886455491
24.5,263,45,4.31248918737097
24.5,263,46,4.1854414509812
24.5,263,47,4.0564101776122
24.5,263,48,3.92545914458384
24.5,263,49,3.79265112338288
24.5,263,50,3.65804760575974
24.5,263,51,3.52170851765321
24.5,263,52,3.3836919219059
24.5,263,53,3.24405371088973
24.5,263,54,3.10284729031318
24.5,263,55,2.96012325562731
24.5,263,56,2.81592906258171
24.5,263,57,2.67030869360276
24.5,263,58,2.52330232176935
24.5,263,59,2.37494597424365
24.5,263,60,2.22527119707225
24.5,263,61,2.07430472330336
24.5,263,62,1.92206814636524
24.5,263,63,1.76857760061789
24.5,263,64,1.61384345092129
24.5,263,65,1.45786999295888
24.5,263,66,1.30065516591233
24.5,263,67,1.14219027890462
24.5,263,68,0.982459752411878
24.5,263,69,0.821440875593746
24.5,263,70,0.659103580207462
24.5,263,71,0.495410231457056
24.5,263,72,0.330315435787613
24.5,263,73,0.163765865270982
24.5,263,74,-0.00429990215428017
24.5,263,75,-0.173951527723607
24.5,263,76,-0.345267043712339
24.5,263,77,-0.518332974088184
24.5,263,78,-0.693244446333687
24.5,263,79,-0.870105297246814
24.5,263,80,-1.0490281759544
24.5,263,81,-1.2301346478019
24.5,263,82,-1.41355530321556
24.5,263,83,-1.59942987607256
24.5,263,84,-1.78790737656624
24.5,263,85,-1.97914624402376
24.5,263,86,-2.17331452563165
24.5,263,87,-2.37059008756006
24.5,263,88,-2.57116086556405
24.5,263,89,-2.77522516279289
24.5,263,90,-2.98299200327501
24.5,263,91,-3.19468155038556
24.5,263,92,-3.41052560056937
24.5,263,93,-3.63076816370787
24.5,263,94,-3.85566614281462
24.5,263,95,-4.08549012725044
24.5,263,96,-4.32052531540233
24.5,263,97,-4.56107258480861
24.5,263,98,-4.80744973007916
24.5,263,99,-5.05999289170097
24.5,263,100,-5.31905820198412
24.5,263,101,-5.58502367804258
24.5,263,102,-5.85829139586478
24.5,263,103,-6.13928998425152
24.5,263,104,-6.42847748270297
24.5,263,105,-6.72634461320844
24.5,263,106,-7.0334185222533
24.5,263,107,-7.35026705601785
24.5,263,108,-7.67750363833108
24.5,263,109,-8.01579282677867
24.5,263,110,-8.3658566262706
24.5,263,111,-8.72848163935096
24.5,263,112,-9.10452712524427
24.5,263,113,-9.49493401955809
24.5,263,114,-9.90073492459176
24.5,263,115,-10.3230650013229
24.5,263,116,-10.7631735535606
24.5,263,117,-11.2224358513673
24.5,263,118,-11.702364326224
24.5,263,119,-12.2046175699513
24.5,263,120,-12.7310043902574
24.5,263,121,-13.2834781919311
24.5,263,122,-13.8641136118373
24.5,263,123,-14.4750517044259
24.5,263,124,-15.1183904906639
24.5,263,125,-15.7959818009977
24.5,263,126,-16.5090691438798
24.5,263,127,-17.2576595586962
24.5,263,128,-18.0394605916959
24.5,263,129,-18.8481372515366
24.5,263,130,-19.6705979644586
24.5,263,131,-20.4831596979254
24.5,263,132,-21.2471555348373
24.5,263,133,-21.9064097830229
24.5,263,134,-22.3918200047845
24.5,263,135,-22.6385214171733
24.5,263,136,-22.6122241174922
24.5,263,137,-22.3267967016471
24.5,263,138,-21.8369185967566
24.5,263,139,-21.2128768939517
24.5,263,140,-20.5179786962953
24.5,263,141,-19.7987902864405
24.5,263,142,-19.0852946176159
24.5,263,143,-18.3949143261371
24.5,263,144,-17.7367424071255
24.5,263,145,-17.1147592993337
24.5,263,146,-16.5299730583265
24.5,263,147,-15.9817501742556
24.5,263,148,-15.4686118500871
24.5,263,149,-14.9886979609911
24.5,263,150,-14.5400306682471
24.5,263,151,-14.1206592781615
24.5,263,152,-13.7287355056581
24.5,263,153,-13.3625484058633
24.5,263,154,-13.0205362949507
24.5,263,155,-12.7012858781493
24.5,263,156,-12.4035245882914
24.5,263,157,-12.1261096365854
24.5,263,158,-11.8680157904502
24.5,263,159,-11.6283230090864
24.5,263,160,-11.4062045425319
24.5,263,161,-11.2009157898913
24.5,263,162,-11.0117840312458
24.5,263,163,-10.8381990439165
24.5,263,164,-10.6796045562582
24.5,263,165,-10.5354904622547
24.5,263,166,-10.4053857065338
24.5,263,167,-10.2888517451345
24.5,263,168,-10.1854764883365
24.5,263,169,-10.0948686356373
24.5,263,170,-10.0166523181436
24.5,263,171,-9.95046196948056
24.5,263,172,-9.89593735249572
24.5,263,173,-9.85271867550024
24.5,263,174,-9.82044173871552
24.5,263,175,-9.79873305930034
24.5,263,176,-9.78720493228262
24.5,263,177,-9.78545039549641
24.5,263,178,-9.79303807993446
24.5,263,179,-9.80950694357987
24.5,263,180,-9.83436090767323
24.5,264,0,7.05927299163272
24.5,264,1,7.0750188974875
24.5,264,2,7.08692181421735
24.5,264,3,7.09499103630689
24.5,264,4,7.09923715373437
24.5,264,5,7.09967207290177
24.5,264,6,7.09630903809455
24.5,264,7,7.08916265335689
24.5,264,8,7.07824890468246
24.5,264,9,7.06358518242951
24.5,264,10,7.0451903038726
24.5,264,11,7.02308453580132
24.5,264,12,6.9972896170689
24.5,264,13,6.96782878098139
24.5,264,14,6.93472677740068
24.5,264,15,6.89800989441276
24.5,264,16,6.85770597938663
24.5,264,17,6.81384445921958
24.5,264,18,6.76645635953107
24.5,264,19,6.71557432253215
24.5,264,20,6.66123262325888
24.5,264,21,6.60346718381878
24.5,264,22,6.54231558525876
24.5,264,23,6.47781707662191
24.5,264,24,6.41001258072039
24.5,264,25,6.33894469611158
24.5,264,26,6.26465769472767
24.5,264,27,6.18719751457302
24.5,264,28,6.10661174687211
24.5,264,29,6.02294961702226
24.5,264,30,5.93626195868225
24.5,264,31,5.8466011803095
24.5,264,32,5.75402122344642
24.5,264,33,5.65857751205086
24.5,264,34,5.56032689216768
24.5,264,35,5.45932756124808
24.5,264,36,5.35563898644177
24.5,264,37,5.24932181121455
24.5,264,38,5.14043774968101
24.5,264,39,5.02904946808921
24.5,264,40,4.91522045295176
24.5,264,41,4.79901486538632
24.5,264,42,4.68049738130722
24.5,264,43,4.55973301720046
24.5,264,44,4.43678694131491
24.5,264,45,4.3117242702138
24.5,264,46,4.18460985075191
24.5,264,47,4.05550802767436
24.5,264,48,3.92448239717126
24.5,264,49,3.79159554686843
24.5,264,50,3.65690878288514
24.5,264,51,3.52048184474442
24.5,264,52,3.38237260907739
24.5,264,53,3.24263678321788
24.5,264,54,3.10132758993449
24.5,264,55,2.95849544469127
24.5,264,56,2.81418762696237
24.5,264,57,2.66844794724633
24.5,264,58,2.52131641152917
24.5,264,59,2.37282888502861
24.5,264,60,2.22301675711076
24.5,264,61,2.07190660930248
24.5,264,62,1.9195198883248
24.5,264,63,1.76587258604127
24.5,264,64,1.61097492815003
24.5,264,65,1.45483107334597
24.5,264,66,1.29743882454022
24.5,264,67,1.13878935354747
24.5,264,68,0.978866940438682
24.5,264,69,0.817648728507193
24.5,264,70,0.655104495514732
24.5,264,71,0.491196441570271
24.5,264,72,0.325878993654312
24.5,264,73,0.159098626436664
24.5,264,74,-0.009206301348956
24.5,264,75,-0.179105696110886
24.5,264,76,-0.350677865736793
24.5,264,77,-0.524009645035248
24.5,264,78,-0.699196512683257
24.5,264,79,-0.876342702514443
24.5,264,80,-1.05556131241886
24.5,264,81,-1.23697441456574
24.5,264,82,-1.42071317110617
24.5,264,83,-1.60691795996758
24.5,264,84,-1.79573851582054
24.5,264,85,-1.98733409178853
24.5,264,86,-2.18187364799147
24.5,264,87,-2.37953607357536
24.5,264,88,-2.58051044949683
24.5,264,89,-2.78499636001839
24.5,264,90,-2.99320426164651
24.5,264,91,-3.2053559191311
24.5,264,92,-3.42168491916572
24.5,264,93,-3.64243727361104
24.5,264,94,-3.86787212543973
24.5,264,95,-4.0982625722057
24.5,264,96,-4.33389662371308
24.5,264,97,-4.57507831274645
24.5,264,98,-4.82212898027339
24.5,264,99,-5.07538875949973
24.5,264,100,-5.33521828660942
24.5,264,101,-5.6020006700195
24.5,264,102,-5.87614375459806
24.5,264,103,-6.15808272259414
24.5,264,104,-6.44828307907282
24.5,264,105,-6.74724407646936
24.5,264,106,-7.05550264045944
24.5,264,107,-7.37363786758555
24.5,264,108,-7.7022761737245
24.5,264,109,-8.04209718100387
24.5,264,110,-8.39384043820149
24.5,264,111,-8.75831307427016
24.5,264,112,-9.1363984834497
24.5,264,113,-9.52906612842158
24.5,264,114,-9.93738251664509
24.5,264,115,-10.3625233401595
24.5,264,116,-10.8057866468686
24.5,264,117,-11.2686066914937
24.5,264,118,-11.7525677291748
24.5,264,119,-12.2594163489852
24.5,264,120,-12.7910698017917
24.5,264,121,-13.3496158193991
24.5,264,122,-13.9372960680841
24.5,264,123,-14.5564596267174
24.5,264,124,-15.2094630100457
24.5,264,125,-15.8984763845701
24.5,264,126,-16.6251271085545
24.5,264,127,-17.3898648566268
24.5,264,128,-18.1908602047726
24.5,264,129,-19.022152248988
24.5,264,130,-19.8706833149085
24.5,264,131,-20.7119715225924
24.5,264,132,-21.5049368320343
24.5,264,133,-22.1885876269009
24.5,264,134,-22.686847481139
24.5,264,135,-22.928432922676
24.5,264,136,-22.8776854674433
24.5,264,137,-22.5540215406413
24.5,264,138,-22.0210866326784
24.5,264,139,-21.3565175262744
24.5,264,140,-20.6272927931255
24.5,264,141,-19.8807308384023
24.5,264,142,-19.1460977366631
24.5,264,143,-18.4396445380384
24.5,264,144,-17.7693218354551
24.5,264,145,-17.1381605921406
24.5,264,146,-16.5464321807027
24.5,264,147,-15.9929490227844
24.5,264,148,-15.4758207748838
24.5,264,149,-14.9928823918951
24.5,264,150,-14.541929423496
24.5,264,151,-14.1208417179587
24.5,264,152,-13.7276432668903
24.5,264,153,-13.3605260104637
24.5,264,154,-13.0178537455994
24.5,264,155,-12.6981554691867
24.5,264,156,-12.4001135188646
24.5,264,157,-12.1225495574739
24.5,264,158,-11.8644100943682
24.5,264,159,-11.6247524473738
24.5,264,160,-11.4027315906716
24.5,264,161,-11.1975880702518
24.5,264,162,-11.0086370199217
24.5,264,163,-10.8352582298681
24.5,264,164,-10.6768871784284
24.5,264,165,-10.5330069193122
24.5,264,166,-10.4031407110824
24.5,264,167,-10.2868452773588
24.5,264,168,-10.1837045914899
24.5,264,169,-10.09332408637
24.5,264,170,-10.0153251975817
24.5,264,171,-9.94934015560606
24.5,264,172,-9.89500695029829
24.5,264,173,-9.85196439825752
24.5,264,174,-9.81984725136847
24.5,264,175,-9.79828129304087
24.5,264,176,-9.78687837802395
24.5,264,177,-9.78523138274129
24.5,264,178,-9.79290904659884
24.5,264,179,-9.80945070149173
24.5,264,180,-9.83436090767323
24.5,265,0,7.05927299163272
24.5,265,1,7.07502857129829
24.5,265,2,7.08693977724052
24.5,265,3,7.09501598027192
24.5,265,4,7.09926783635003
24.5,265,5,7.09970730832572
24.5,265,6,7.09634768824268
24.5,265,7,7.08920362005998
24.5,265,8,7.07829112268435
24.5,265,9,7.06362761320772
24.5,265,10,7.04523193024976
24.5,265,11,7.02312435730367
24.5,265,12,6.99732664597693
24.5,265,13,6.96786203900763
24.5,265,14,6.93475529292063
24.5,265,15,6.89803270016706
24.5,265,16,6.85772211056653
24.5,265,17,6.81385295184252
24.5,265,18,6.76645624901044
24.5,265,19,6.71556464234306
24.5,265,20,6.66121240360225
24.5,265,21,6.60343545018752
24.5,265,22,6.54227135681324
24.5,265,23,6.47775936428681
24.5,265,24,6.40994038492168
24.5,265,25,6.33885700408038
24.5,265,26,6.26455347730704
24.5,265,27,6.18707572247455
24.5,265,28,6.10647130634081
24.5,265,29,6.022789424881
24.5,265,30,5.93608087674044
24.5,265,31,5.84639802913462
24.5,265,32,5.75379477551127
24.5,265,33,5.65832648428394
24.5,265,34,5.56004993794802
24.5,265,35,5.4590232619
24.5,265,36,5.3553058422979
24.5,265,37,5.24895823232789
24.5,265,38,5.14004204627772
24.5,265,39,5.02861984086362
24.5,265,40,4.91475498331311
24.5,265,41,4.79851150577271
24.5,265,42,4.67995394568663
